"Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday","Weekly_Sales","Type","Size","Holiday_Flag"
1,2012-03-02,60.96,3.63,15441.4,1569,10.8,25390.88,8067.61,220.8480454,7.348,FALSE,1688420.76,"A",151315,0
1,2012-03-09,58.76,3.669,10331.04,151.88,6,671.43,5509.84,221.0591887,7.348,FALSE,1675431.16,"A",151315,0
1,2012-03-16,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,FALSE,1677472.78,"A",151315,0
1,2012-03-23,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,FALSE,1511068.07,"A",151315,0
1,2012-03-30,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,FALSE,1649604.63,"A",151315,0
1,2012-04-06,70.43,3.891,10121.97,NA,77.98,3750.59,4510.72,221.4356112,7.143,FALSE,1899676.88,"A",151315,0
1,2012-04-13,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,FALSE,1621031.7,"A",151315,0
1,2012-04-20,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,FALSE,1521577.87,"A",151315,0
1,2012-04-27,67.23,3.814,3221.25,NA,35.49,577.14,6222.25,221.6179368,7.143,FALSE,1468928.37,"A",151315,0
1,2012-05-04,75.55,3.749,21290.13,NA,69.89,4977.35,3261.04,221.6718,7.143,FALSE,1684519.99,"A",151315,0
1,2012-05-11,73.77,3.688,8351.4,NA,10.52,2443.14,3127.88,221.7256632,7.143,FALSE,1611096.05,"A",151315,0
1,2012-05-18,70.33,3.63,6154.14,NA,45.11,1675.49,5508.18,221.742674,7.143,FALSE,1595901.87,"A",151315,0
1,2012-05-25,77.22,3.561,4039.39,NA,745.19,1429.96,3631.13,221.744944,7.143,FALSE,1555444.55,"A",151315,0
1,2012-06-01,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,FALSE,1624477.58,"A",151315,0
1,2012-06-08,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,FALSE,1697230.96,"A",151315,0
1,2012-06-15,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,FALSE,1630607,"A",151315,0
1,2012-06-22,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,FALSE,1527845.81,"A",151315,0
1,2012-06-29,84.88,3.286,3965.73,161.6,NA,435.99,4212.97,221.8434,7.143,FALSE,1540421.49,"A",151315,0
1,2012-07-06,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,FALSE,1769854.16,"A",151315,0
1,2012-07-13,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,FALSE,1527014.04,"A",151315,0
1,2012-07-20,80.42,3.311,3213,313.72,9.53,2262.02,3228.19,221.9327267,6.908,FALSE,1497954.76,"A",151315,0
1,2012-07-27,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,FALSE,1439123.71,"A",151315,0
1,2012-08-03,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,FALSE,1631135.79,"A",151315,0
1,2012-08-10,85.05,3.494,11436.22,245,6.85,6964.26,4836.22,221.9584329,6.908,FALSE,1592409.97,"A",151315,0
1,2012-08-17,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908,FALSE,1597868.05,"A",151315,0
1,2012-08-24,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,FALSE,1494122.38,"A",151315,0
1,2012-08-31,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,FALSE,1582083.4,"A",151315,0
1,2012-09-07,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,TRUE,1661767.33,"A",151315,1
1,2012-09-14,74.97,3.717,17212.52,7,18.79,1523.11,7992.72,222.5820193,6.908,FALSE,1517428.87,"A",151315,0
1,2012-09-21,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,FALSE,1506126.06,"A",151315,0
1,2012-09-28,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,FALSE,1437059.26,"A",151315,0
1,2012-10-05,68.55,3.617,8077.89,NA,18.22,3617.43,3626.14,223.1814772,6.573,FALSE,1670785.97,"A",151315,0
1,2012-10-12,62.99,3.601,2086.18,NA,8.11,602.36,5926.45,223.3812965,6.573,FALSE,1573072.81,"A",151315,0
1,2012-10-19,67.97,3.594,950.33,NA,4.93,80.25,2312.85,223.4257233,6.573,FALSE,1508068.77,"A",151315,0
1,2012-10-26,69.16,3.506,2585.85,31.75,6,1057.16,1305.01,223.4442513,6.573,FALSE,1493659.74,"A",151315,0
2,2010-02-05,40.19,2.572,NA,NA,NA,NA,NA,210.7526053,8.324,FALSE,2136989.46,"A",202307,0
2,2010-02-12,38.49,2.548,NA,NA,NA,NA,NA,210.8979935,8.324,TRUE,2137809.5,"A",202307,1
2,2010-02-19,39.69,2.514,NA,NA,NA,NA,NA,210.9451605,8.324,FALSE,2124451.54,"A",202307,0
2,2010-02-26,46.1,2.561,NA,NA,NA,NA,NA,210.9759573,8.324,FALSE,1865097.27,"A",202307,0
2,2010-03-05,47.17,2.625,NA,NA,NA,NA,NA,211.0067542,8.324,FALSE,1991013.13,"A",202307,0
2,2010-03-12,57.56,2.667,NA,NA,NA,NA,NA,211.037551,8.324,FALSE,1990483.78,"A",202307,0
2,2010-03-19,54.52,2.72,NA,NA,NA,NA,NA,210.8733316,8.324,FALSE,1946070.88,"A",202307,0
2,2010-03-26,51.26,2.732,NA,NA,NA,NA,NA,210.6766095,8.324,FALSE,1750197.81,"A",202307,0
2,2010-04-02,63.27,2.719,NA,NA,NA,NA,NA,210.4798874,8.2,FALSE,2066187.72,"A",202307,0
2,2010-04-09,65.41,2.77,NA,NA,NA,NA,NA,210.2831653,8.2,FALSE,1954689.21,"A",202307,0
2,2010-04-16,68.07,2.808,NA,NA,NA,NA,NA,210.1495463,8.2,FALSE,1874957.94,"A",202307,0
2,2010-04-23,65.11,2.795,NA,NA,NA,NA,NA,210.1000648,8.2,FALSE,1821990.93,"A",202307,0
2,2010-04-30,66.98,2.78,NA,NA,NA,NA,NA,210.0505833,8.2,FALSE,1802450.29,"A",202307,0
2,2010-05-07,71.28,2.835,NA,NA,NA,NA,NA,210.0011018,8.2,FALSE,2042581.71,"A",202307,0
2,2010-05-14,73.31,2.854,NA,NA,NA,NA,NA,209.9984585,8.2,FALSE,1880752.36,"A",202307,0
2,2010-05-21,74.83,2.826,NA,NA,NA,NA,NA,210.2768443,8.2,FALSE,1896937.1,"A",202307,0
2,2010-05-28,81.13,2.759,NA,NA,NA,NA,NA,210.5552301,8.2,FALSE,1957113.89,"A",202307,0
2,2010-06-04,81.81,2.705,NA,NA,NA,NA,NA,210.833616,8.2,FALSE,2102539.93,"A",202307,0
2,2010-06-11,83.4,2.668,NA,NA,NA,NA,NA,211.1120018,8.2,FALSE,2025538.76,"A",202307,0
2,2010-06-18,85.81,2.637,NA,NA,NA,NA,NA,211.1096543,8.2,FALSE,2001636.96,"A",202307,0
2,2010-06-25,86.26,2.653,NA,NA,NA,NA,NA,210.9950134,8.2,FALSE,1939927.09,"A",202307,0
2,2010-07-02,82.74,2.669,NA,NA,NA,NA,NA,210.8803726,8.099,FALSE,2003940.64,"A",202307,0
2,2010-07-09,82.59,2.642,NA,NA,NA,NA,NA,210.7657317,8.099,FALSE,1880902.62,"A",202307,0
2,2010-07-16,85.32,2.623,NA,NA,NA,NA,NA,210.7577954,8.099,FALSE,1845879.79,"A",202307,0
2,2010-07-23,87.66,2.608,NA,NA,NA,NA,NA,210.8921319,8.099,FALSE,1781717.71,"A",202307,0
2,2010-07-30,83.49,2.64,NA,NA,NA,NA,NA,211.0264684,8.099,FALSE,1804246.16,"A",202307,0
2,2010-08-06,89.53,2.627,NA,NA,NA,NA,NA,211.1608049,8.099,FALSE,1991909.98,"A",202307,0
2,2010-08-13,89.05,2.692,NA,NA,NA,NA,NA,211.2951413,8.099,FALSE,1895601.05,"A",202307,0
2,2010-08-20,88.7,2.664,NA,NA,NA,NA,NA,211.2596586,8.099,FALSE,1964335.23,"A",202307,0
2,2010-08-27,87.12,2.619,NA,NA,NA,NA,NA,211.2241759,8.099,FALSE,1863840.49,"A",202307,0
2,2010-09-03,81.83,2.577,NA,NA,NA,NA,NA,211.1886931,8.099,FALSE,1904608.09,"A",202307,0
2,2010-09-10,79.09,2.565,NA,NA,NA,NA,NA,211.1532104,8.099,TRUE,1839128.83,"A",202307,1
2,2010-09-17,82.05,2.582,NA,NA,NA,NA,NA,211.1806415,8.099,FALSE,1793903.6,"A",202307,0
2,2010-09-24,81.79,2.624,NA,NA,NA,NA,NA,211.2552578,8.099,FALSE,1724557.22,"A",202307,0
2,2010-10-01,69.24,2.603,NA,NA,NA,NA,NA,211.3298742,8.163,FALSE,1827440.43,"A",202307,0
2,2010-10-08,63.19,2.633,NA,NA,NA,NA,NA,211.4044906,8.163,FALSE,1849921.44,"A",202307,0
2,2010-10-15,65.8,2.72,NA,NA,NA,NA,NA,211.4713286,8.163,FALSE,1794355.49,"A",202307,0
2,2010-10-22,68.5,2.725,NA,NA,NA,NA,NA,211.5187208,8.163,FALSE,1737947.64,"A",202307,0
2,2010-10-29,66.24,2.716,NA,NA,NA,NA,NA,211.5661131,8.163,FALSE,1802755.11,"A",202307,0
2,2010-11-05,57.85,2.689,NA,NA,NA,NA,NA,211.6135053,8.163,FALSE,1939061.41,"A",202307,0
2,2010-11-12,59.69,2.728,NA,NA,NA,NA,NA,211.6608975,8.163,FALSE,1916812.74,"A",202307,0
2,2010-11-19,50.81,2.771,NA,NA,NA,NA,NA,211.5470304,8.163,FALSE,1956739.17,"A",202307,0
2,2010-11-26,62.98,2.735,NA,NA,NA,NA,NA,211.4062867,8.163,TRUE,2658725.29,"A",202307,1
2,2010-12-03,49.33,2.708,NA,NA,NA,NA,NA,211.265543,8.163,FALSE,2015781.27,"A",202307,0
2,2010-12-10,45.5,2.843,NA,NA,NA,NA,NA,211.1247993,8.163,FALSE,2378726.55,"A",202307,0
2,2010-12-17,47.55,2.869,NA,NA,NA,NA,NA,211.0645458,8.163,FALSE,2609166.75,"A",202307,0
2,2010-12-24,49.97,2.886,NA,NA,NA,NA,NA,211.0646599,8.163,FALSE,3436007.68,"A",202307,0
2,2010-12-31,47.3,2.943,NA,NA,NA,NA,NA,211.064774,8.163,TRUE,1750434.55,"A",202307,1
2,2011-01-07,44.69,2.976,NA,NA,NA,NA,NA,211.0648881,8.028,FALSE,1758050.79,"A",202307,0
2,2011-01-14,33.02,2.983,NA,NA,NA,NA,NA,211.1176713,8.028,FALSE,1744193.58,"A",202307,0
2,2011-01-21,41.4,3.016,NA,NA,NA,NA,NA,211.4864691,8.028,FALSE,1751384.9,"A",202307,0
2,2011-01-28,42.83,3.01,NA,NA,NA,NA,NA,211.8552668,8.028,FALSE,1695371.68,"A",202307,0
2,2011-02-04,38.25,2.989,NA,NA,NA,NA,NA,212.2240646,8.028,FALSE,1929346.23,"A",202307,0
2,2011-02-11,33.19,3.022,NA,NA,NA,NA,NA,212.5928624,8.028,TRUE,2168041.61,"A",202307,1
2,2011-02-18,57.83,3.045,NA,NA,NA,NA,NA,212.9033115,8.028,FALSE,2080884.82,"A",202307,0
2,2011-02-25,60.8,3.065,NA,NA,NA,NA,NA,213.190421,8.028,FALSE,1833511.08,"A",202307,0
2,2011-03-04,57.77,3.288,NA,NA,NA,NA,NA,213.4775305,8.028,FALSE,1981607.78,"A",202307,0
2,2011-03-11,52.7,3.459,NA,NA,NA,NA,NA,213.7646401,8.028,FALSE,1879107.31,"A",202307,0
2,2011-03-18,62.32,3.488,NA,NA,NA,NA,NA,214.0156238,8.028,FALSE,1902557.66,"A",202307,0
2,2011-03-25,69.42,3.473,NA,NA,NA,NA,NA,214.2521573,8.028,FALSE,1766162.05,"A",202307,0
2,2011-04-01,55.43,3.524,NA,NA,NA,NA,NA,214.4886908,7.931,FALSE,1800171.36,"A",202307,0
2,2011-04-08,67,3.622,NA,NA,NA,NA,NA,214.7252242,7.931,FALSE,1847552.61,"A",202307,0
2,2011-04-15,69.48,3.743,NA,NA,NA,NA,NA,214.9420631,7.931,FALSE,1856467.84,"A",202307,0
2,2011-04-22,69.39,3.807,NA,NA,NA,NA,NA,215.1096657,7.931,FALSE,1886339.6,"A",202307,0
2,2011-04-29,69.21,3.81,NA,NA,NA,NA,NA,215.2772683,7.931,FALSE,1745545.28,"A",202307,0
2,2011-05-06,61.48,3.906,NA,NA,NA,NA,NA,215.4448709,7.931,FALSE,1837743.6,"A",202307,0
2,2011-05-13,74.61,3.899,NA,NA,NA,NA,NA,215.6124735,7.931,FALSE,1838513.07,"A",202307,0
2,2011-05-20,67.14,3.907,NA,NA,NA,NA,NA,215.3834778,7.931,FALSE,1688281.86,"A",202307,0
2,2011-05-27,76.42,3.786,NA,NA,NA,NA,NA,215.1544822,7.931,FALSE,1797732.56,"A",202307,0
2,2011-06-03,83.07,3.699,NA,NA,NA,NA,NA,214.9254865,7.931,FALSE,1933756.21,"A",202307,0
2,2011-06-10,83.4,3.648,NA,NA,NA,NA,NA,214.6964908,7.931,FALSE,1929153.16,"A",202307,0
2,2011-06-17,86.53,3.637,NA,NA,NA,NA,NA,214.6513538,7.931,FALSE,1953771.99,"A",202307,0
2,2011-06-24,85.17,3.594,NA,NA,NA,NA,NA,214.7441108,7.931,FALSE,1790925.8,"A",202307,0
2,2011-07-01,85.69,3.524,NA,NA,NA,NA,NA,214.8368678,7.852,FALSE,1866243,"A",202307,0
2,2011-07-08,87.7,3.48,NA,NA,NA,NA,NA,214.9296249,7.852,FALSE,1853161.99,"A",202307,0
2,2011-07-15,89.83,3.575,NA,NA,NA,NA,NA,215.0134426,7.852,FALSE,1785187.29,"A",202307,0
2,2011-07-22,89.34,3.651,NA,NA,NA,NA,NA,215.0749122,7.852,FALSE,1743816.41,"A",202307,0
